Expt,Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
In17,"Bhopal, India",2017,2017-12-27,,Weather Station,Relative Humidity,%,40,48
In17,"Bhopal, India",2017,2017-12-28,,Weather Station,Relative Humidity,%,40,49
In17,"Bhopal, India",2017,2017-12-29,,Weather Station,Relative Humidity,%,44,50
In17,"Bhopal, India",2017,2017-12-30,,Weather Station,Relative Humidity,%,45,51
In17,"Bhopal, India",2017,2017-12-31,,Weather Station,Relative Humidity,%,50,52
In17,"Bhopal, India",2017,2018-01-01,,Weather Station,Relative Humidity,%,32.15,53
In17,"Bhopal, India",2017,2018-01-02,,Weather Station,Relative Humidity,%,36.6,54
In17,"Bhopal, India",2017,2018-01-03,,Weather Station,Relative Humidity,%,39.36,55
In17,"Bhopal, India",2017,2018-01-04,,Weather Station,Relative Humidity,%,40.2,56
In17,"Bhopal, India",2017,2018-01-05,,Weather Station,Relative Humidity,%,31,57
In17,"Bhopal, India",2017,2018-01-06,,Weather Station,Relative Humidity,%,36.5,58
In17,"Bhopal, India",2017,2018-01-07,,Weather Station,Relative Humidity,%,33.7,59
In17,"Bhopal, India",2017,2018-01-08,,Weather Station,Relative Humidity,%,31.41,60
In17,"Bhopal, India",2017,2018-01-09,,Weather Station,Relative Humidity,%,36.13,61
In17,"Bhopal, India",2017,2018-01-10,,Weather Station,Relative Humidity,%,26.56,62
In17,"Bhopal, India",2017,2018-01-11,,Weather Station,Relative Humidity,%,26.79,63
In17,"Bhopal, India",2017,2018-01-12,,Weather Station,Relative Humidity,%,28.29,64
In17,"Bhopal, India",2017,2018-01-13,,Weather Station,Relative Humidity,%,32.64,65
In17,"Bhopal, India",2017,2018-01-14,,Weather Station,Relative Humidity,%,28.02,66
In17,"Bhopal, India",2017,2018-01-15,,Weather Station,Relative Humidity,%,27.78,67
In17,"Bhopal, India",2017,2018-01-16,,Weather Station,Relative Humidity,%,30.32,68
In17,"Bhopal, India",2017,2018-01-17,,Weather Station,Relative Humidity,%,31.83,69
In17,"Bhopal, India",2017,2018-01-18,,Weather Station,Relative Humidity,%,27.39,70
In17,"Bhopal, India",2017,2018-01-19,,Weather Station,Relative Humidity,%,31.02,71
In17,"Bhopal, India",2017,2018-01-20,,Weather Station,Relative Humidity,%,33.19,72
In17,"Bhopal, India",2017,2018-01-21,,Weather Station,Relative Humidity,%,28.85,73
In17,"Bhopal, India",2017,2018-01-22,,Weather Station,Relative Humidity,%,28.77,74
In17,"Bhopal, India",2017,2018-01-23,,Weather Station,Relative Humidity,%,35.71,75
In17,"Bhopal, India",2017,2018-01-24,,Weather Station,Relative Humidity,%,23.96,76
In17,"Bhopal, India",2017,2018-01-25,,Weather Station,Relative Humidity,%,33.07,77
In17,"Bhopal, India",2017,2018-01-26,,Weather Station,Relative Humidity,%,19.19,78
In17,"Bhopal, India",2017,2018-01-27,,Weather Station,Relative Humidity,%,19.06,79
In17,"Bhopal, India",2017,2018-01-28,,Weather Station,Relative Humidity,%,23.41,80
In17,"Bhopal, India",2017,2018-01-29,,Weather Station,Relative Humidity,%,24.57,81
In17,"Bhopal, India",2017,2018-01-30,,Weather Station,Relative Humidity,%,22.6,82
In17,"Bhopal, India",2017,2018-01-31,,Weather Station,Relative Humidity,%,17.27,83
In17,"Bhopal, India",2017,2018-02-01,,Weather Station,Relative Humidity,%,18.19,84
In17,"Bhopal, India",2017,2018-02-02,,Weather Station,Relative Humidity,%,20.65,85
In17,"Bhopal, India",2017,2018-02-03,,Weather Station,Relative Humidity,%,19.99,86
In17,"Bhopal, India",2017,2018-02-04,,Weather Station,Relative Humidity,%,31.4,87
In17,"Bhopal, India",2017,2018-02-05,,Weather Station,Relative Humidity,%,28.36,88
In17,"Bhopal, India",2017,2018-02-06,,Weather Station,Relative Humidity,%,34.83,89
In17,"Bhopal, India",2017,2018-02-07,,Weather Station,Relative Humidity,%,45.86,90
In17,"Bhopal, India",2017,2018-02-08,,Weather Station,Relative Humidity,%,28.42,91
In17,"Bhopal, India",2017,2018-02-09,,Weather Station,Relative Humidity,%,22.88,92
In17,"Bhopal, India",2017,2018-02-10,,Weather Station,Relative Humidity,%,19.03,93
In17,"Bhopal, India",2017,2018-02-11,,Weather Station,Relative Humidity,%,32.83,94
In17,"Bhopal, India",2017,2018-02-12,,Weather Station,Relative Humidity,%,47.67,95
In17,"Bhopal, India",2017,2018-02-13,,Weather Station,Relative Humidity,%,51.42,96
In17,"Bhopal, India",2017,2018-02-14,,Weather Station,Relative Humidity,%,26.83,97
In17,"Bhopal, India",2017,2018-02-15,,Weather Station,Relative Humidity,%,23.99,98
In17,"Bhopal, India",2017,2018-02-16,,Weather Station,Relative Humidity,%,22.04,99
In17,"Bhopal, India",2017,2018-02-17,,Weather Station,Relative Humidity,%,19.3,100
In17,"Bhopal, India",2017,2018-02-18,,Weather Station,Relative Humidity,%,19.28,101
In17,"Bhopal, India",2017,2018-02-19,,Weather Station,Relative Humidity,%,38.48,102
In17,"Bhopal, India",2017,2018-02-20,,Weather Station,Relative Humidity,%,30.5,103
In17,"Bhopal, India",2017,2018-02-21,,Weather Station,Relative Humidity,%,29.8,104
In17,"Bhopal, India",2017,2018-02-22,,Weather Station,Relative Humidity,%,31.7,105
In17,"Bhopal, India",2017,2018-02-23,,Weather Station,Relative Humidity,%,29.4,106
In17,"Bhopal, India",2017,2018-02-24,,Weather Station,Relative Humidity,%,31.9,107
In17,"Bhopal, India",2017,2018-02-25,,Weather Station,Relative Humidity,%,33.2,108
In17,"Bhopal, India",2017,2018-02-26,,Weather Station,Relative Humidity,%,31.5,109
In17,"Bhopal, India",2017,2018-02-27,,Weather Station,Relative Humidity,%,34.7,110
In17,"Bhopal, India",2017,2018-02-28,,Weather Station,Relative Humidity,%,32.23,111
In17,"Bhopal, India",2017,2018-03-01,,Weather Station,Relative Humidity,%,17.63,112
In17,"Bhopal, India",2017,2018-03-02,,Weather Station,Relative Humidity,%,18.37,113
In17,"Bhopal, India",2017,2018-03-03,,Weather Station,Relative Humidity,%,14.73,114
In17,"Bhopal, India",2017,2018-03-04,,Weather Station,Relative Humidity,%,17.7,115
In17,"Bhopal, India",2017,2018-03-05,,Weather Station,Relative Humidity,%,20.12,116
In17,"Bhopal, India",2017,2018-03-06,,Weather Station,Relative Humidity,%,20.59,117
In17,"Bhopal, India",2017,2018-03-07,,Weather Station,Relative Humidity,%,25.35,118
In17,"Bhopal, India",2017,2018-03-08,,Weather Station,Relative Humidity,%,17.69,119
In17,"Bhopal, India",2017,2018-03-09,,Weather Station,Relative Humidity,%,16.44,120
In17,"Bhopal, India",2017,2018-03-10,,Weather Station,Relative Humidity,%,12.74,121
In17,"Bhopal, India",2017,2018-03-11,,Weather Station,Relative Humidity,%,10.57,122
In17,"Bhopal, India",2017,2018-03-12,,Weather Station,Relative Humidity,%,10.66,123
In17,"Bhopal, India",2017,2018-03-13,,Weather Station,Relative Humidity,%,13.25,124
In17,"Bhopal, India",2017,2018-03-14,,Weather Station,Relative Humidity,%,14.71,125
In17,"Bhopal, India",2017,2018-03-15,,Weather Station,Relative Humidity,%,17.6,126
In17,"Bhopal, India",2017,2018-03-16,,Weather Station,Relative Humidity,%,14.65,127
In17,"Bhopal, India",2017,2018-03-17,,Weather Station,Relative Humidity,%,14.19,128
In17,"Bhopal, India",2017,2018-03-18,,Weather Station,Relative Humidity,%,18.6,129
In17,"Bhopal, India",2017,2018-03-19,,Weather Station,Relative Humidity,%,19.17,130
In17,"Bhopal, India",2017,2018-03-20,,Weather Station,Relative Humidity,%,23.61,131
In17,"Bhopal, India",2017,2018-03-21,,Weather Station,Relative Humidity,%,12.85,132
In17,"Bhopal, India",2017,2018-03-22,,Weather Station,Relative Humidity,%,18.54,133
In17,"Bhopal, India",2017,2018-03-23,,Weather Station,Relative Humidity,%,13.54,134
In17,"Bhopal, India",2017,2018-03-24,,Weather Station,Relative Humidity,%,11.28,135
In17,"Bhopal, India",2017,2018-03-25,,Weather Station,Relative Humidity,%,10.8,136
In17,"Bhopal, India",2017,2018-03-26,,Weather Station,Relative Humidity,%,9.09,137
In17,"Bhopal, India",2017,2018-03-27,,Weather Station,Relative Humidity,%,7.61,138
In17,"Bhopal, India",2017,2018-03-28,,Weather Station,Relative Humidity,%,7.32,139
In17,"Bhopal, India",2017,2018-03-29,,Weather Station,Relative Humidity,%,5.84,140
In17,"Bhopal, India",2017,2018-03-30,,Weather Station,Relative Humidity,%,5.33,141
In17,"Bhopal, India",2017,2018-03-31,,Weather Station,Relative Humidity,%,6.96,142
In17,"Bhopal, India",2017,2018-04-01,,Weather Station,Relative Humidity,%,6.38,143
In17,"Bhopal, India",2017,2017-11-09,,Weather Station,Relative Humidity,%,67,0
In17,"Bhopal, India",2017,2017-11-10,,Weather Station,Relative Humidity,%,61,1
In17,"Bhopal, India",2017,2017-11-11,,Weather Station,Relative Humidity,%,58,2
In17,"Bhopal, India",2017,2017-11-12,,Weather Station,Relative Humidity,%,64,3
In17,"Bhopal, India",2017,2017-11-13,,Weather Station,Relative Humidity,%,66,4
In17,"Bhopal, India",2017,2017-11-14,,Weather Station,Relative Humidity,%,68,5
In17,"Bhopal, India",2017,2017-11-15,,Weather Station,Relative Humidity,%,63,6
In17,"Bhopal, India",2017,2017-11-16,,Weather Station,Relative Humidity,%,66,7
In17,"Bhopal, India",2017,2017-11-17,,Weather Station,Relative Humidity,%,72,8
In17,"Bhopal, India",2017,2017-11-18,,Weather Station,Relative Humidity,%,85,9
In17,"Bhopal, India",2017,2017-11-19,,Weather Station,Relative Humidity,%,87,10
In17,"Bhopal, India",2017,2017-11-20,,Weather Station,Relative Humidity,%,70,11
In17,"Bhopal, India",2017,2017-11-21,,Weather Station,Relative Humidity,%,64,12
In17,"Bhopal, India",2017,2017-11-22,,Weather Station,Relative Humidity,%,68,13
In17,"Bhopal, India",2017,2017-11-23,,Weather Station,Relative Humidity,%,66,14
In17,"Bhopal, India",2017,2017-11-24,,Weather Station,Relative Humidity,%,47,15
In17,"Bhopal, India",2017,2017-11-25,,Weather Station,Relative Humidity,%,48,16
In17,"Bhopal, India",2017,2017-11-26,,Weather Station,Relative Humidity,%,50,17
In17,"Bhopal, India",2017,2017-11-27,,Weather Station,Relative Humidity,%,49,18
In17,"Bhopal, India",2017,2017-11-28,,Weather Station,Relative Humidity,%,49,19
In17,"Bhopal, India",2017,2017-11-29,,Weather Station,Relative Humidity,%,56,20
In17,"Bhopal, India",2017,2017-11-30,,Weather Station,Relative Humidity,%,61,21
In17,"Bhopal, India",2017,2017-12-01,,Weather Station,Relative Humidity,%,61,22
In17,"Bhopal, India",2017,2017-12-02,,Weather Station,Relative Humidity,%,61,23
In17,"Bhopal, India",2017,2017-12-03,,Weather Station,Relative Humidity,%,58,24
In17,"Bhopal, India",2017,2017-12-04,,Weather Station,Relative Humidity,%,61,25
In17,"Bhopal, India",2017,2017-12-05,,Weather Station,Relative Humidity,%,57,26
In17,"Bhopal, India",2017,2017-12-06,,Weather Station,Relative Humidity,%,58,27
In17,"Bhopal, India",2017,2017-12-07,,Weather Station,Relative Humidity,%,64,28
In17,"Bhopal, India",2017,2017-12-08,,Weather Station,Relative Humidity,%,78,29
In17,"Bhopal, India",2017,2017-12-09,,Weather Station,Relative Humidity,%,71,30
In17,"Bhopal, India",2017,2017-12-10,,Weather Station,Relative Humidity,%,59,31
In17,"Bhopal, India",2017,2017-12-11,,Weather Station,Relative Humidity,%,61,32
In17,"Bhopal, India",2017,2017-12-12,,Weather Station,Relative Humidity,%,89,33
In17,"Bhopal, India",2017,2017-12-13,,Weather Station,Relative Humidity,%,72,34
In17,"Bhopal, India",2017,2017-12-14,,Weather Station,Relative Humidity,%,79,35
In17,"Bhopal, India",2017,2017-12-15,,Weather Station,Relative Humidity,%,71,36
In17,"Bhopal, India",2017,2017-12-16,,Weather Station,Relative Humidity,%,68,37
In17,"Bhopal, India",2017,2017-12-17,,Weather Station,Relative Humidity,%,67,38
In17,"Bhopal, India",2017,2017-12-18,,Weather Station,Relative Humidity,%,64,39
In17,"Bhopal, India",2017,2017-12-19,,Weather Station,Relative Humidity,%,48,40
In17,"Bhopal, India",2017,2017-12-20,,Weather Station,Relative Humidity,%,50,41
In17,"Bhopal, India",2017,2017-12-21,,Weather Station,Relative Humidity,%,55,42
In17,"Bhopal, India",2017,2017-12-22,,Weather Station,Relative Humidity,%,56,43
In17,"Bhopal, India",2017,2017-12-23,,Weather Station,Relative Humidity,%,55,44
In17,"Bhopal, India",2017,2017-12-24,,Weather Station,Relative Humidity,%,59,45
In17,"Bhopal, India",2017,2017-12-25,,Weather Station,Relative Humidity,%,61,46
In17,"Bhopal, India",2017,2017-12-26,,Weather Station,Relative Humidity,%,57,47
In17,"Bhopal, India",2017,2017-12-27,,Weather Station,Relative Humidity,%,56,48
In17,"Bhopal, India",2017,2017-12-28,,Weather Station,Relative Humidity,%,56,49
In17,"Bhopal, India",2017,2017-12-29,,Weather Station,Relative Humidity,%,60,50
In17,"Bhopal, India",2017,2017-12-30,,Weather Station,Relative Humidity,%,61,51
In17,"Bhopal, India",2017,2017-12-31,,Weather Station,Relative Humidity,%,66,52
In17,"Bhopal, India",2017,2018-01-01,,Weather Station,Relative Humidity,%,68.3,53
In17,"Bhopal, India",2017,2018-01-02,,Weather Station,Relative Humidity,%,62,54
In17,"Bhopal, India",2017,2018-01-03,,Weather Station,Relative Humidity,%,69.2,55
In17,"Bhopal, India",2017,2018-01-04,,Weather Station,Relative Humidity,%,63.3,56
In17,"Bhopal, India",2017,2018-01-05,,Weather Station,Relative Humidity,%,70.6,57
In17,"Bhopal, India",2017,2018-01-06,,Weather Station,Relative Humidity,%,86.6,58
In17,"Bhopal, India",2017,2018-01-07,,Weather Station,Relative Humidity,%,98.85,59
In17,"Bhopal, India",2017,2018-01-08,,Weather Station,Relative Humidity,%,88.85,60
In17,"Bhopal, India",2017,2018-01-09,,Weather Station,Relative Humidity,%,90.5,61
In17,"Bhopal, India",2017,2018-01-10,,Weather Station,Relative Humidity,%,97.99,62
In17,"Bhopal, India",2017,2018-01-11,,Weather Station,Relative Humidity,%,87.35,63
In17,"Bhopal, India",2017,2018-01-12,,Weather Station,Relative Humidity,%,83.92,64
In17,"Bhopal, India",2017,2018-01-13,,Weather Station,Relative Humidity,%,76.61,65
In17,"Bhopal, India",2017,2018-01-14,,Weather Station,Relative Humidity,%,82.03,66
In17,"Bhopal, India",2017,2018-01-15,,Weather Station,Relative Humidity,%,92.07,67
In17,"Bhopal, India",2017,2018-01-16,,Weather Station,Relative Humidity,%,94.79,68
In17,"Bhopal, India",2017,2018-01-17,,Weather Station,Relative Humidity,%,80.16,69
In17,"Bhopal, India",2017,2018-01-18,,Weather Station,Relative Humidity,%,78.78,70
In17,"Bhopal, India",2017,2018-01-19,,Weather Station,Relative Humidity,%,80.2,71
In17,"Bhopal, India",2017,2018-01-20,,Weather Station,Relative Humidity,%,94.15,72
In17,"Bhopal, India",2017,2018-01-21,,Weather Station,Relative Humidity,%,95.59,73
In17,"Bhopal, India",2017,2018-01-22,,Weather Station,Relative Humidity,%,87.92,74
In17,"Bhopal, India",2017,2018-01-23,,Weather Station,Relative Humidity,%,77.45,75
In17,"Bhopal, India",2017,2018-01-24,,Weather Station,Relative Humidity,%,96.65,76
In17,"Bhopal, India",2017,2018-01-25,,Weather Station,Relative Humidity,%,87.72,77
In17,"Bhopal, India",2017,2018-01-26,,Weather Station,Relative Humidity,%,86.74,78
In17,"Bhopal, India",2017,2018-01-27,,Weather Station,Relative Humidity,%,83.85,79
In17,"Bhopal, India",2017,2018-01-28,,Weather Station,Relative Humidity,%,75.08,80
In17,"Bhopal, India",2017,2018-01-29,,Weather Station,Relative Humidity,%,79.19,81
In17,"Bhopal, India",2017,2018-01-30,,Weather Station,Relative Humidity,%,88.96,82
In17,"Bhopal, India",2017,2018-01-31,,Weather Station,Relative Humidity,%,74.32,83
In17,"Bhopal, India",2017,2018-02-01,,Weather Station,Relative Humidity,%,64.61,84
In17,"Bhopal, India",2017,2018-02-02,,Weather Station,Relative Humidity,%,78.73,85
In17,"Bhopal, India",2017,2018-02-03,,Weather Station,Relative Humidity,%,70.03,86
In17,"Bhopal, India",2017,2018-02-04,,Weather Station,Relative Humidity,%,89.32,87
In17,"Bhopal, India",2017,2018-02-05,,Weather Station,Relative Humidity,%,88.12,88
In17,"Bhopal, India",2017,2018-02-06,,Weather Station,Relative Humidity,%,78.55,89
In17,"Bhopal, India",2017,2018-02-07,,Weather Station,Relative Humidity,%,70.02,90
In17,"Bhopal, India",2017,2018-02-08,,Weather Station,Relative Humidity,%,87.52,91
In17,"Bhopal, India",2017,2018-02-09,,Weather Station,Relative Humidity,%,73.57,92
In17,"Bhopal, India",2017,2018-02-10,,Weather Station,Relative Humidity,%,76.65,93
In17,"Bhopal, India",2017,2018-02-11,,Weather Station,Relative Humidity,%,93.95,94
In17,"Bhopal, India",2017,2018-02-12,,Weather Station,Relative Humidity,%,93.08,95
In17,"Bhopal, India",2017,2018-02-13,,Weather Station,Relative Humidity,%,100,96
In17,"Bhopal, India",2017,2018-02-14,,Weather Station,Relative Humidity,%,100,97
In17,"Bhopal, India",2017,2018-02-15,,Weather Station,Relative Humidity,%,92.88,98
In17,"Bhopal, India",2017,2018-02-16,,Weather Station,Relative Humidity,%,90.27,99
In17,"Bhopal, India",2017,2018-02-17,,Weather Station,Relative Humidity,%,79.19,100
In17,"Bhopal, India",2017,2018-02-18,,Weather Station,Relative Humidity,%,74.86,101
In17,"Bhopal, India",2017,2018-02-19,,Weather Station,Relative Humidity,%,60.62,102
In17,"Bhopal, India",2017,2018-02-20,,Weather Station,Relative Humidity,%,65.2,103
In17,"Bhopal, India",2017,2018-02-21,,Weather Station,Relative Humidity,%,70.4,104
In17,"Bhopal, India",2017,2018-02-22,,Weather Station,Relative Humidity,%,71.2,105
In17,"Bhopal, India",2017,2018-02-23,,Weather Station,Relative Humidity,%,69.6,106
In17,"Bhopal, India",2017,2018-02-24,,Weather Station,Relative Humidity,%,68.6,107
In17,"Bhopal, India",2017,2018-02-25,,Weather Station,Relative Humidity,%,73.2,108
In17,"Bhopal, India",2017,2018-02-26,,Weather Station,Relative Humidity,%,70.2,109
In17,"Bhopal, India",2017,2018-02-27,,Weather Station,Relative Humidity,%,69.8,110
In17,"Bhopal, India",2017,2018-02-28,,Weather Station,Relative Humidity,%,71.36,111
In17,"Bhopal, India",2017,2018-03-01,,Weather Station,Relative Humidity,%,57.72,112
In17,"Bhopal, India",2017,2018-03-02,,Weather Station,Relative Humidity,%,49.5,113
In17,"Bhopal, India",2017,2018-03-03,,Weather Station,Relative Humidity,%,49.12,114
In17,"Bhopal, India",2017,2018-03-04,,Weather Station,Relative Humidity,%,42.18,115
In17,"Bhopal, India",2017,2018-03-05,,Weather Station,Relative Humidity,%,51.76,116
In17,"Bhopal, India",2017,2018-03-06,,Weather Station,Relative Humidity,%,56.96,117
In17,"Bhopal, India",2017,2018-03-07,,Weather Station,Relative Humidity,%,74.8,118
In17,"Bhopal, India",2017,2018-03-08,,Weather Station,Relative Humidity,%,72.95,119
In17,"Bhopal, India",2017,2018-03-09,,Weather Station,Relative Humidity,%,58.86,120
In17,"Bhopal, India",2017,2018-03-10,,Weather Station,Relative Humidity,%,46.51,121
In17,"Bhopal, India",2017,2018-03-11,,Weather Station,Relative Humidity,%,33.95,122
In17,"Bhopal, India",2017,2018-03-12,,Weather Station,Relative Humidity,%,35.64,123
In17,"Bhopal, India",2017,2018-03-13,,Weather Station,Relative Humidity,%,34.03,124
In17,"Bhopal, India",2017,2018-03-14,,Weather Station,Relative Humidity,%,33.44,125
In17,"Bhopal, India",2017,2018-03-15,,Weather Station,Relative Humidity,%,31.63,126
In17,"Bhopal, India",2017,2018-03-16,,Weather Station,Relative Humidity,%,43.36,127
In17,"Bhopal, India",2017,2018-03-17,,Weather Station,Relative Humidity,%,36.95,128
In17,"Bhopal, India",2017,2018-03-18,,Weather Station,Relative Humidity,%,42.02,129
In17,"Bhopal, India",2017,2018-03-19,,Weather Station,Relative Humidity,%,44.83,130
In17,"Bhopal, India",2017,2018-03-20,,Weather Station,Relative Humidity,%,50.57,131
In17,"Bhopal, India",2017,2018-03-21,,Weather Station,Relative Humidity,%,43.33,132
In17,"Bhopal, India",2017,2018-03-22,,Weather Station,Relative Humidity,%,44.63,133
In17,"Bhopal, India",2017,2018-03-23,,Weather Station,Relative Humidity,%,38.47,134
In17,"Bhopal, India",2017,2018-03-24,,Weather Station,Relative Humidity,%,39.52,135
In17,"Bhopal, India",2017,2018-03-25,,Weather Station,Relative Humidity,%,34.63,136
In17,"Bhopal, India",2017,2018-03-26,,Weather Station,Relative Humidity,%,34.39,137
In17,"Bhopal, India",2017,2018-03-27,,Weather Station,Relative Humidity,%,35.27,138
In17,"Bhopal, India",2017,2018-03-28,,Weather Station,Relative Humidity,%,26.09,139
In17,"Bhopal, India",2017,2018-03-29,,Weather Station,Relative Humidity,%,27.61,140
In17,"Bhopal, India",2017,2018-03-30,,Weather Station,Relative Humidity,%,24,141
In17,"Bhopal, India",2017,2018-03-31,,Weather Station,Relative Humidity,%,27,142
In17,"Bhopal, India",2017,2018-04-01,,Weather Station,Relative Humidity,%,26.17,143
In17,"Bhopal, India",2017,2018-02-11,,Weather Station,Precipitation,mm,10.6,94
In17,"Bhopal, India",2017,2018-02-13,,Weather Station,Precipitation,mm,3.55,96
In17,"Bhopal, India",2017,2017-11-01,,Weather Station,Maximum Huminity,%,63,
In17,"Bhopal, India",2017,2017-11-02,,Weather Station,Maximum Huminity,%,66,
In17,"Bhopal, India",2017,2017-11-03,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-11-04,,Weather Station,Maximum Huminity,%,70,
In17,"Bhopal, India",2017,2017-11-05,,Weather Station,Maximum Huminity,%,75,
In17,"Bhopal, India",2017,2017-11-06,,Weather Station,Maximum Huminity,%,77,
In17,"Bhopal, India",2017,2017-11-07,,Weather Station,Maximum Huminity,%,77,
In17,"Bhopal, India",2017,2017-11-08,,Weather Station,Maximum Huminity,%,72,
In17,"Bhopal, India",2017,2017-11-09,,Weather Station,Maximum Huminity,%,67,
In17,"Bhopal, India",2017,2017-11-10,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-11-11,,Weather Station,Maximum Huminity,%,58,
In17,"Bhopal, India",2017,2017-11-12,,Weather Station,Maximum Huminity,%,64,
In17,"Bhopal, India",2017,2017-11-13,,Weather Station,Maximum Huminity,%,66,
In17,"Bhopal, India",2017,2017-11-14,,Weather Station,Maximum Huminity,%,68,
In17,"Bhopal, India",2017,2017-11-15,,Weather Station,Maximum Huminity,%,63,
In17,"Bhopal, India",2017,2017-11-16,,Weather Station,Maximum Huminity,%,66,
In17,"Bhopal, India",2017,2017-11-17,,Weather Station,Maximum Huminity,%,72,
In17,"Bhopal, India",2017,2017-11-18,,Weather Station,Maximum Huminity,%,85,
In17,"Bhopal, India",2017,2017-11-19,,Weather Station,Maximum Huminity,%,87,
In17,"Bhopal, India",2017,2017-11-20,,Weather Station,Maximum Huminity,%,70,
In17,"Bhopal, India",2017,2017-11-21,,Weather Station,Maximum Huminity,%,64,
In17,"Bhopal, India",2017,2017-11-22,,Weather Station,Maximum Huminity,%,68,
In17,"Bhopal, India",2017,2017-11-23,,Weather Station,Maximum Huminity,%,66,
In17,"Bhopal, India",2017,2017-11-24,,Weather Station,Maximum Huminity,%,47,
In17,"Bhopal, India",2017,2017-11-25,,Weather Station,Maximum Huminity,%,48,
In17,"Bhopal, India",2017,2017-11-26,,Weather Station,Maximum Huminity,%,50,
In17,"Bhopal, India",2017,2017-11-27,,Weather Station,Maximum Huminity,%,49,
In17,"Bhopal, India",2017,2017-11-28,,Weather Station,Maximum Huminity,%,49,
In17,"Bhopal, India",2017,2017-11-29,,Weather Station,Maximum Huminity,%,56,
In17,"Bhopal, India",2017,2017-11-30,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-12-01,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-12-02,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-12-03,,Weather Station,Maximum Huminity,%,58,
In17,"Bhopal, India",2017,2017-12-04,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-12-05,,Weather Station,Maximum Huminity,%,57,
In17,"Bhopal, India",2017,2017-12-06,,Weather Station,Maximum Huminity,%,58,
In17,"Bhopal, India",2017,2017-12-07,,Weather Station,Maximum Huminity,%,64,
In17,"Bhopal, India",2017,2017-12-08,,Weather Station,Maximum Huminity,%,78,
In17,"Bhopal, India",2017,2017-12-09,,Weather Station,Maximum Huminity,%,71,
In17,"Bhopal, India",2017,2017-12-10,,Weather Station,Maximum Huminity,%,59,
In17,"Bhopal, India",2017,2017-12-11,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-12-12,,Weather Station,Maximum Huminity,%,89,
In17,"Bhopal, India",2017,2017-12-13,,Weather Station,Maximum Huminity,%,72,
In17,"Bhopal, India",2017,2017-12-14,,Weather Station,Maximum Huminity,%,79,
In17,"Bhopal, India",2017,2017-12-15,,Weather Station,Maximum Huminity,%,71,
In17,"Bhopal, India",2017,2017-12-16,,Weather Station,Maximum Huminity,%,68,
In17,"Bhopal, India",2017,2017-12-17,,Weather Station,Maximum Huminity,%,67,
In17,"Bhopal, India",2017,2017-12-18,,Weather Station,Maximum Huminity,%,64,
In17,"Bhopal, India",2017,2017-12-19,,Weather Station,Maximum Huminity,%,48,
In17,"Bhopal, India",2017,2017-12-20,,Weather Station,Maximum Huminity,%,50,
In17,"Bhopal, India",2017,2017-12-21,,Weather Station,Maximum Huminity,%,55,
In17,"Bhopal, India",2017,2017-12-22,,Weather Station,Maximum Huminity,%,56,
In17,"Bhopal, India",2017,2017-12-23,,Weather Station,Maximum Huminity,%,55,
In17,"Bhopal, India",2017,2017-12-24,,Weather Station,Maximum Huminity,%,59,
In17,"Bhopal, India",2017,2017-12-25,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-12-26,,Weather Station,Maximum Huminity,%,57,
In17,"Bhopal, India",2017,2017-12-27,,Weather Station,Maximum Huminity,%,56,
In17,"Bhopal, India",2017,2017-12-28,,Weather Station,Maximum Huminity,%,56,
In17,"Bhopal, India",2017,2017-12-29,,Weather Station,Maximum Huminity,%,60,
In17,"Bhopal, India",2017,2017-12-30,,Weather Station,Maximum Huminity,%,61,
In17,"Bhopal, India",2017,2017-12-31,,Weather Station,Maximum Huminity,%,66,
In17,"Bhopal, India",2017,2018-01-01,,Weather Station,Maximum Huminity,%,68.3,
In17,"Bhopal, India",2017,2018-01-02,,Weather Station,Maximum Huminity,%,62,
In17,"Bhopal, India",2017,2018-01-03,,Weather Station,Maximum Huminity,%,69.2,
In17,"Bhopal, India",2017,2018-01-04,,Weather Station,Maximum Huminity,%,63.3,
In17,"Bhopal, India",2017,2018-01-05,,Weather Station,Maximum Huminity,%,70.6,
In17,"Bhopal, India",2017,2018-01-06,,Weather Station,Maximum Huminity,%,86.6,
In17,"Bhopal, India",2017,2018-01-07,,Weather Station,Maximum Huminity,%,98.85,
In17,"Bhopal, India",2017,2018-01-08,,Weather Station,Maximum Huminity,%,88.85,
In17,"Bhopal, India",2017,2018-01-09,,Weather Station,Maximum Huminity,%,90.5,
In17,"Bhopal, India",2017,2018-01-10,,Weather Station,Maximum Huminity,%,97.99,
In17,"Bhopal, India",2017,2018-01-11,,Weather Station,Maximum Huminity,%,87.35,
In17,"Bhopal, India",2017,2018-01-12,,Weather Station,Maximum Huminity,%,83.92,
