Expt,Location,Year,Date,Time,LoggerID,Measurement,Unit,Value,DaysAfterPlanting
Ne17,"Bardiya, Nepal",2017,2017-11-30,8:45:01,Weather Station,Evaporation,NA,74.66,
Ne17,"Bardiya, Nepal",2017,2017-12-01,8:45:01,Weather Station,Evaporation,NA,72.36,
Ne17,"Bardiya, Nepal",2017,2017-12-02,8:45:01,Weather Station,Evaporation,NA,71.4,
Ne17,"Bardiya, Nepal",2017,2017-12-03,8:45:01,Weather Station,Evaporation,NA,70.9,
Ne17,"Bardiya, Nepal",2017,2017-12-04,8:45:01,Weather Station,Evaporation,NA,68.3,
Ne17,"Bardiya, Nepal",2017,2017-12-05,8:45:01,Weather Station,Evaporation,NA,67.9,
Ne17,"Bardiya, Nepal",2017,2017-12-06,8:45:01,Weather Station,Evaporation,NA,66.3,
Ne17,"Bardiya, Nepal",2017,2017-12-07,8:45:01,Weather Station,Evaporation,NA,64.78,
Ne17,"Bardiya, Nepal",2017,2017-12-08,8:45:01,Weather Station,Evaporation,NA,61.1,
Ne17,"Bardiya, Nepal",2017,2017-12-09,8:45:01,Weather Station,Evaporation,NA,59.1,
Ne17,"Bardiya, Nepal",2017,2017-12-10,8:45:01,Weather Station,Evaporation,NA,58.3,
Ne17,"Bardiya, Nepal",2017,2017-12-11,8:45:01,Weather Station,Evaporation,NA,56.65,
Ne17,"Bardiya, Nepal",2017,2017-12-12,8:45:01,Weather Station,Evaporation,NA,54.2,
Ne17,"Bardiya, Nepal",2017,2017-12-13,8:45:01,Weather Station,Evaporation,NA,52.64,
Ne17,"Bardiya, Nepal",2017,2017-12-14,8:45:01,Weather Station,Evaporation,NA,50.4,
Ne17,"Bardiya, Nepal",2017,2017-12-15,8:45:01,Weather Station,Evaporation,NA,49.18,
Ne17,"Bardiya, Nepal",2017,2017-12-16,8:45:01,Weather Station,Evaporation,NA,47.42,
Ne17,"Bardiya, Nepal",2017,2017-12-17,8:45:01,Weather Station,Evaporation,NA,46.1,
Ne17,"Bardiya, Nepal",2017,2017-12-18,8:45:01,Weather Station,Evaporation,NA,44.73,
Ne17,"Bardiya, Nepal",2017,2017-12-19,8:45:01,Weather Station,Evaporation,NA,43.23,
Ne17,"Bardiya, Nepal",2017,2017-12-20,8:45:01,Weather Station,Evaporation,NA,42.9,
Ne17,"Bardiya, Nepal",2017,2017-12-21,8:45:01,Weather Station,Evaporation,NA,41.71,
Ne17,"Bardiya, Nepal",2017,2017-12-22,8:45:01,Weather Station,Evaporation,NA,40.8,
Ne17,"Bardiya, Nepal",2017,2017-12-23,8:45:01,Weather Station,Evaporation,NA,38.28,
Ne17,"Bardiya, Nepal",2017,2017-12-24,8:45:01,Weather Station,Evaporation,NA,37.2,
Ne17,"Bardiya, Nepal",2017,2017-12-25,8:45:01,Weather Station,Evaporation,NA,36.22,
Ne17,"Bardiya, Nepal",2017,2017-12-26,8:45:01,Weather Station,Evaporation,NA,36.4,
Ne17,"Bardiya, Nepal",2017,2017-12-27,8:45:01,Weather Station,Evaporation,NA,35.36,
Ne17,"Bardiya, Nepal",2017,2017-12-28,8:45:01,Weather Station,Evaporation,NA,34.3,
Ne17,"Bardiya, Nepal",2017,2017-12-29,8:45:01,Weather Station,Evaporation,NA,33.1,
Ne17,"Bardiya, Nepal",2017,2017-12-30,8:45:01,Weather Station,Evaporation,NA,31.46,
Ne17,"Bardiya, Nepal",2017,2017-12-31,8:45:01,Weather Station,Evaporation,NA,30.16,
Ne17,"Bardiya, Nepal",2017,2018-01-01,8:45:01,Weather Station,Evaporation,NA,29.56,
Ne17,"Bardiya, Nepal",2017,2018-01-02,8:45:01,Weather Station,Evaporation,NA,29.13,
Ne17,"Bardiya, Nepal",2017,2018-01-03,8:45:01,Weather Station,Evaporation,NA,28.42,
Ne17,"Bardiya, Nepal",2017,2018-01-04,8:45:01,Weather Station,Evaporation,NA,27.44,
Ne17,"Bardiya, Nepal",2017,2018-01-05,8:45:01,Weather Station,Evaporation,NA,26.7,
Ne17,"Bardiya, Nepal",2017,2018-01-06,8:45:01,Weather Station,Evaporation,NA,26.1,
Ne17,"Bardiya, Nepal",2017,2018-01-07,8:45:01,Weather Station,Evaporation,NA,25.6,
Ne17,"Bardiya, Nepal",2017,2018-01-08,8:45:01,Weather Station,Evaporation,NA,24.86,
Ne17,"Bardiya, Nepal",2017,2018-01-09,8:45:01,Weather Station,Evaporation,NA,23.1,
Ne17,"Bardiya, Nepal",2017,2018-01-10,8:45:01,Weather Station,Evaporation,NA,23.62,
Ne17,"Bardiya, Nepal",2017,2018-01-11,8:45:01,Weather Station,Evaporation,NA,23.1,
Ne17,"Bardiya, Nepal",2017,2018-01-12,8:45:01,Weather Station,Evaporation,NA,22.5,
Ne17,"Bardiya, Nepal",2017,2018-01-13,8:45:01,Weather Station,Evaporation,NA,21.56,
Ne17,"Bardiya, Nepal",2017,2018-01-14,8:45:01,Weather Station,Evaporation,NA,20.9,
Ne17,"Bardiya, Nepal",2017,2018-01-15,8:45:01,Weather Station,Evaporation,NA,20.19,
Ne17,"Bardiya, Nepal",2017,2018-01-16,8:45:01,Weather Station,Evaporation,NA,19.7,
Ne17,"Bardiya, Nepal",2017,2018-01-17,8:45:01,Weather Station,Evaporation,NA,19.43,
Ne17,"Bardiya, Nepal",2017,2018-01-18,8:45:01,Weather Station,Evaporation,NA,18.4,
Ne17,"Bardiya, Nepal",2017,2018-01-19,8:45:01,Weather Station,Evaporation,NA,17.65,
Ne17,"Bardiya, Nepal",2017,2018-01-20,8:45:01,Weather Station,Evaporation,NA,16.1,
Ne17,"Bardiya, Nepal",2017,2018-01-21,8:45:01,Weather Station,Evaporation,NA,16.86,
Ne17,"Bardiya, Nepal",2017,2018-01-22,8:45:01,Weather Station,Evaporation,NA,15.6,
Ne17,"Bardiya, Nepal",2017,2018-01-23,8:45:01,Weather Station,Evaporation,NA,14.36,
Ne17,"Bardiya, Nepal",2017,2018-01-24,8:45:01,Weather Station,Evaporation,NA,14.85,
Ne17,"Bardiya, Nepal",2017,2018-01-25,8:45:01,Weather Station,Evaporation,NA,11.32,
Ne17,"Bardiya, Nepal",2017,2018-01-26,8:45:01,Weather Station,Evaporation,NA,10.9,
Ne17,"Bardiya, Nepal",2017,2018-01-27,8:45:01,Weather Station,Evaporation,NA,9.43,
Ne17,"Bardiya, Nepal",2017,2018-01-28,8:45:01,Weather Station,Evaporation,NA,9.88,
Ne17,"Bardiya, Nepal",2017,2018-01-29,8:45:01,Weather Station,Evaporation,NA,8.4,
Ne17,"Bardiya, Nepal",2017,2018-01-30,8:45:01,Weather Station,Evaporation,NA,8.54,
Ne17,"Bardiya, Nepal",2017,2018-01-31,8:45:01,Weather Station,Evaporation,NA,7.78,
Ne17,"Bardiya, Nepal",2017,2018-02-01,8:45:01,Weather Station,Evaporation,NA,102,
Ne17,"Bardiya, Nepal",2017,2018-02-02,8:45:01,Weather Station,Evaporation,NA,98.1,
Ne17,"Bardiya, Nepal",2017,2018-02-03,8:45:01,Weather Station,Evaporation,NA,96.5,
Ne17,"Bardiya, Nepal",2017,2018-02-04,8:45:01,Weather Station,Evaporation,NA,94.66,
Ne17,"Bardiya, Nepal",2017,2018-02-05,8:45:01,Weather Station,Evaporation,NA,91.1,
Ne17,"Bardiya, Nepal",2017,2018-02-06,8:45:01,Weather Station,Evaporation,NA,88.9,
Ne17,"Bardiya, Nepal",2017,2018-02-07,8:45:01,Weather Station,Evaporation,NA,81.6,
Ne17,"Bardiya, Nepal",2017,2018-02-08,8:45:01,Weather Station,Evaporation,NA,84.9,
Ne17,"Bardiya, Nepal",2017,2018-02-09,8:45:01,Weather Station,Evaporation,NA,81.92,
Ne17,"Bardiya, Nepal",2017,2018-02-10,8:45:01,Weather Station,Evaporation,NA,77.7,
Ne17,"Bardiya, Nepal",2017,2018-02-11,8:45:01,Weather Station,Evaporation,NA,73.52,
Ne17,"Bardiya, Nepal",2017,2018-02-12,8:45:01,Weather Station,Evaporation,NA,71.6,
Ne17,"Bardiya, Nepal",2017,2018-02-13,8:45:01,Weather Station,Evaporation,NA,83.9,
Ne17,"Bardiya, Nepal",2017,2018-02-14,8:45:01,Weather Station,Evaporation,NA,82.88,
Ne17,"Bardiya, Nepal",2017,2018-02-15,8:45:01,Weather Station,Evaporation,NA,78.3,
Ne17,"Bardiya, Nepal",2017,2018-02-16,8:45:01,Weather Station,Evaporation,NA,76.4,
Ne17,"Bardiya, Nepal",2017,2018-02-17,8:45:01,Weather Station,Evaporation,NA,76.1,
Ne17,"Bardiya, Nepal",2017,2018-02-18,8:45:01,Weather Station,Evaporation,NA,72.2,
Ne17,"Bardiya, Nepal",2017,2018-02-19,8:45:01,Weather Station,Evaporation,NA,70.16,
Ne17,"Bardiya, Nepal",2017,2018-02-20,8:45:01,Weather Station,Evaporation,NA,67.1,
Ne17,"Bardiya, Nepal",2017,2018-02-21,8:45:01,Weather Station,Evaporation,NA,64.5,
Ne17,"Bardiya, Nepal",2017,2018-02-22,8:45:01,Weather Station,Evaporation,NA,62.56,
Ne17,"Bardiya, Nepal",2017,2018-02-23,8:45:01,Weather Station,Evaporation,NA,60.38,
Ne17,"Bardiya, Nepal",2017,2018-02-24,8:45:01,Weather Station,Evaporation,NA,58.9,
Ne17,"Bardiya, Nepal",2017,2018-02-25,8:45:01,Weather Station,Evaporation,NA,56.8,
Ne17,"Bardiya, Nepal",2017,2018-02-26,8:45:01,Weather Station,Evaporation,NA,53.6,
Ne17,"Bardiya, Nepal",2017,2018-02-27,8:45:01,Weather Station,Evaporation,NA,50.5,
Ne17,"Bardiya, Nepal",2017,2018-02-28,8:45:01,Weather Station,Evaporation,NA,48.1,
Ne17,"Bardiya, Nepal",2017,2018-03-01,8:45:01,Weather Station,Evaporation,NA,45.1,
Ne17,"Bardiya, Nepal",2017,2018-03-02,8:45:01,Weather Station,Evaporation,NA,41.32,
Ne17,"Bardiya, Nepal",2017,2018-03-03,8:45:01,Weather Station,Evaporation,NA,38.1,
Ne17,"Bardiya, Nepal",2017,2018-03-04,8:45:01,Weather Station,Evaporation,NA,32.7,
Ne17,"Bardiya, Nepal",2017,2018-03-05,8:45:01,Weather Station,Evaporation,NA,28.7,
Ne17,"Bardiya, Nepal",2017,2018-03-06,8:45:01,Weather Station,Evaporation,NA,22.1,
Ne17,"Bardiya, Nepal",2017,2018-03-07,8:45:01,Weather Station,Evaporation,NA,16.58,
Ne17,"Bardiya, Nepal",2017,2018-03-08,8:45:01,Weather Station,Evaporation,NA,13.41,
Ne17,"Bardiya, Nepal",2017,2018-03-09,8:45:01,Weather Station,Evaporation,NA,10.1,
Ne17,"Bardiya, Nepal",2017,2018-03-10,8:45:01,Weather Station,Evaporation,NA,5.82,
Ne17,"Bardiya, Nepal",2017,2018-03-11,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-03-12,8:45:01,Weather Station,Evaporation,NA,2.1,
Ne17,"Bardiya, Nepal",2017,2018-03-13,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-03-14,8:45:01,Weather Station,Evaporation,NA,102.9,
Ne17,"Bardiya, Nepal",2017,2018-03-15,8:45:01,Weather Station,Evaporation,NA,97.78,
Ne17,"Bardiya, Nepal",2017,2018-03-16,8:45:01,Weather Station,Evaporation,NA,93.1,
Ne17,"Bardiya, Nepal",2017,2018-03-17,8:45:01,Weather Station,Evaporation,NA,86.12,
Ne17,"Bardiya, Nepal",2017,2018-03-18,8:45:01,Weather Station,Evaporation,NA,80.82,
Ne17,"Bardiya, Nepal",2017,2018-03-19,8:45:01,Weather Station,Evaporation,NA,75.7,
Ne17,"Bardiya, Nepal",2017,2018-03-20,8:45:01,Weather Station,Evaporation,NA,70.6,
Ne17,"Bardiya, Nepal",2017,2018-03-21,8:45:01,Weather Station,Evaporation,NA,66.48,
Ne17,"Bardiya, Nepal",2017,2018-03-22,8:45:01,Weather Station,Evaporation,NA,64.18,
Ne17,"Bardiya, Nepal",2017,2018-03-23,8:45:01,Weather Station,Evaporation,NA,57.88,
Ne17,"Bardiya, Nepal",2017,2018-03-24,8:45:01,Weather Station,Evaporation,NA,53.1,
Ne17,"Bardiya, Nepal",2017,2018-03-25,8:45:01,Weather Station,Evaporation,NA,98.1,
Ne17,"Bardiya, Nepal",2017,2018-03-26,8:45:01,Weather Station,Evaporation,NA,43.22,
Ne17,"Bardiya, Nepal",2017,2018-03-27,8:45:01,Weather Station,Evaporation,NA,37.7,
Ne17,"Bardiya, Nepal",2017,2018-03-28,8:45:01,Weather Station,Evaporation,NA,33.62,
Ne17,"Bardiya, Nepal",2017,2018-03-29,8:45:01,Weather Station,Evaporation,NA,28.9,
Ne17,"Bardiya, Nepal",2017,2018-03-30,8:45:01,Weather Station,Evaporation,NA,24.16,
Ne17,"Bardiya, Nepal",2017,2018-03-31,8:45:01,Weather Station,Evaporation,NA,26.1,
Ne17,"Bardiya, Nepal",2017,2018-04-01,8:45:01,Weather Station,Evaporation,NA,22.2,
Ne17,"Bardiya, Nepal",2017,2018-04-02,8:45:01,Weather Station,Evaporation,NA,17.4,
Ne17,"Bardiya, Nepal",2017,2018-04-03,8:45:01,Weather Station,Evaporation,NA,13.1,
Ne17,"Bardiya, Nepal",2017,2018-04-04,8:45:01,Weather Station,Evaporation,NA,8.2,
Ne17,"Bardiya, Nepal",2017,2018-04-05,8:45:01,Weather Station,Evaporation,NA,3.46,
Ne17,"Bardiya, Nepal",2017,2018-04-06,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-04-07,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-04-08,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-04-09,8:45:01,Weather Station,Evaporation,NA,103.4,
Ne17,"Bardiya, Nepal",2017,2018-04-10,8:45:01,Weather Station,Evaporation,NA,102.22,
Ne17,"Bardiya, Nepal",2017,2018-04-11,8:45:01,Weather Station,Evaporation,NA,99.8,
Ne17,"Bardiya, Nepal",2017,2018-04-12,8:45:01,Weather Station,Evaporation,NA,93.48,
Ne17,"Bardiya, Nepal",2017,2018-04-13,8:45:01,Weather Station,Evaporation,NA,89.12,
Ne17,"Bardiya, Nepal",2017,2018-04-14,8:45:01,Weather Station,Evaporation,NA,83.7,
Ne17,"Bardiya, Nepal",2017,2018-04-15,8:45:01,Weather Station,Evaporation,NA,77.9,
Ne17,"Bardiya, Nepal",2017,2018-04-16,8:45:01,Weather Station,Evaporation,NA,71.1,
Ne17,"Bardiya, Nepal",2017,2018-04-17,8:45:01,Weather Station,Evaporation,NA,66.9,
Ne17,"Bardiya, Nepal",2017,2018-04-18,8:45:01,Weather Station,Evaporation,NA,61.2,
Ne17,"Bardiya, Nepal",2017,2018-04-19,8:45:01,Weather Station,Evaporation,NA,55.9,
Ne17,"Bardiya, Nepal",2017,2018-04-20,8:45:01,Weather Station,Evaporation,NA,50.6,
Ne17,"Bardiya, Nepal",2017,2018-04-21,8:45:01,Weather Station,Evaporation,NA,45.42,
Ne17,"Bardiya, Nepal",2017,2018-04-22,8:45:01,Weather Station,Evaporation,NA,37.6,
Ne17,"Bardiya, Nepal",2017,2018-04-23,8:45:01,Weather Station,Evaporation,NA,31.16,
Ne17,"Bardiya, Nepal",2017,2018-04-24,8:45:01,Weather Station,Evaporation,NA,26.7,
Ne17,"Bardiya, Nepal",2017,2018-04-25,8:45:01,Weather Station,Evaporation,NA,20.2,
Ne17,"Bardiya, Nepal",2017,2018-04-26,8:45:01,Weather Station,Evaporation,NA,16.76,
Ne17,"Bardiya, Nepal",2017,2018-04-27,8:45:01,Weather Station,Evaporation,NA,10.7,
Ne17,"Bardiya, Nepal",2017,2018-04-28,8:45:01,Weather Station,Evaporation,NA,4.46,
Ne17,"Bardiya, Nepal",2017,2018-04-29,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-04-30,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-05-01,8:45:01,Weather Station,Evaporation,NA,102.7,
Ne17,"Bardiya, Nepal",2017,2018-05-02,8:45:01,Weather Station,Evaporation,NA,98.83,
Ne17,"Bardiya, Nepal",2017,2018-05-03,8:45:01,Weather Station,Evaporation,NA,102.66,
Ne17,"Bardiya, Nepal",2017,2018-05-04,8:45:01,Weather Station,Evaporation,NA,98.4,
Ne17,"Bardiya, Nepal",2017,2018-05-05,8:45:01,Weather Station,Evaporation,NA,94.12,
Ne17,"Bardiya, Nepal",2017,2018-05-06,8:45:01,Weather Station,Evaporation,NA,88.8,
Ne17,"Bardiya, Nepal",2017,2018-05-07,8:45:01,Weather Station,Evaporation,NA,83.7,
Ne17,"Bardiya, Nepal",2017,2018-05-08,8:45:01,Weather Station,Evaporation,NA,77.4,
Ne17,"Bardiya, Nepal",2017,2018-05-09,8:45:01,Weather Station,Evaporation,NA,71.83,
Ne17,"Bardiya, Nepal",2017,2018-05-10,8:45:01,Weather Station,Evaporation,NA,63.38,
Ne17,"Bardiya, Nepal",2017,2018-05-11,8:45:01,Weather Station,Evaporation,NA,57.1,
Ne17,"Bardiya, Nepal",2017,2018-05-12,8:45:01,Weather Station,Evaporation,NA,51.8,
Ne17,"Bardiya, Nepal",2017,2018-05-13,8:45:01,Weather Station,Evaporation,NA,46.9,
Ne17,"Bardiya, Nepal",2017,2018-05-14,8:45:01,Weather Station,Evaporation,NA,59.3,
Ne17,"Bardiya, Nepal",2017,2018-05-15,8:45:01,Weather Station,Evaporation,NA,54.3,
Ne17,"Bardiya, Nepal",2017,2018-05-16,8:45:01,Weather Station,Evaporation,NA,49.1,
Ne17,"Bardiya, Nepal",2017,2018-05-17,8:45:01,Weather Station,Evaporation,NA,44.2,
Ne17,"Bardiya, Nepal",2017,2018-05-18,8:45:01,Weather Station,Evaporation,NA,40.6,
Ne17,"Bardiya, Nepal",2017,2018-05-19,8:45:01,Weather Station,Evaporation,NA,36.24,
Ne17,"Bardiya, Nepal",2017,2018-05-20,8:45:01,Weather Station,Evaporation,NA,29.2,
Ne17,"Bardiya, Nepal",2017,2018-05-21,8:45:01,Weather Station,Evaporation,NA,24.88,
Ne17,"Bardiya, Nepal",2017,2018-05-22,8:45:01,Weather Station,Evaporation,NA,18.64,
Ne17,"Bardiya, Nepal",2017,2018-05-23,8:45:01,Weather Station,Evaporation,NA,11.48,
Ne17,"Bardiya, Nepal",2017,2018-05-24,8:45:01,Weather Station,Evaporation,NA,8.1,
Ne17,"Bardiya, Nepal",2017,2018-05-25,8:45:01,Weather Station,Evaporation,NA,2.28,
Ne17,"Bardiya, Nepal",2017,2018-05-26,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-05-27,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-05-28,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-05-29,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-05-30,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-05-31,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-01,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-02,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-03,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-04,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-05,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-06,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-07,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-08,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-09,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-10,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-11,8:45:01,Weather Station,Evaporation,NA,,
Ne17,"Bardiya, Nepal",2017,2018-06-12,8:45:01,Weather Station,Evaporation,NA,100.7,
Ne17,"Bardiya, Nepal",2017,2018-06-13,8:45:01,Weather Station,Evaporation,NA,94.4,
Ne17,"Bardiya, Nepal",2017,2018-06-14,8:45:01,Weather Station,Evaporation,NA,98.9,
Ne17,"Bardiya, Nepal",2017,2018-06-15,8:45:01,Weather Station,Evaporation,NA,98.1,
Ne17,"Bardiya, Nepal",2017,2018-06-16,8:45:01,Weather Station,Evaporation,NA,97.1,
Ne17,"Bardiya, Nepal",2017,2018-06-17,8:45:01,Weather Station,Evaporation,NA,93.96,
Ne17,"Bardiya, Nepal",2017,2018-06-18,8:45:01,Weather Station,Evaporation,NA,86.1,
Ne17,"Bardiya, Nepal",2017,2018-06-19,8:45:01,Weather Station,Evaporation,NA,79.6,
Ne17,"Bardiya, Nepal",2017,2018-06-20,8:45:01,Weather Station,Evaporation,NA,73.2,
Ne17,"Bardiya, Nepal",2017,2018-06-21,8:45:01,Weather Station,Evaporation,NA,67.8,
Ne17,"Bardiya, Nepal",2017,2018-06-22,8:45:01,Weather Station,Evaporation,NA,61.6,
Ne17,"Bardiya, Nepal",2017,2018-06-23,8:45:01,Weather Station,Evaporation,NA,54.34,
Ne17,"Bardiya, Nepal",2017,2018-06-24,8:45:01,Weather Station,Evaporation,NA,57.82,
Ne17,"Bardiya, Nepal",2017,2018-06-25,8:45:01,Weather Station,Evaporation,NA,51.2,
Ne17,"Bardiya, Nepal",2017,2018-06-26,8:45:01,Weather Station,Evaporation,NA,45.8,
Ne17,"Bardiya, Nepal",2017,2018-06-27,8:45:01,Weather Station,Evaporation,NA,70.25,
Ne17,"Bardiya, Nepal",2017,2018-06-28,8:45:01,Weather Station,Evaporation,NA,72.2,
Ne17,"Bardiya, Nepal",2017,2018-06-29,8:45:01,Weather Station,Evaporation,NA,71.9,
Ne17,"Bardiya, Nepal",2017,2018-06-30,8:45:01,Weather Station,Evaporation,NA,66.1,
Ne17,"Bardiya, Nepal",2017,2017-11-01,8:45:01,Weather Station,Max air temperature after setting,C,21.5,
Ne17,"Bardiya, Nepal",2017,2017-11-02,8:45:01,Weather Station,Max air temperature after setting,C,21.5,
Ne17,"Bardiya, Nepal",2017,2017-11-03,8:45:01,Weather Station,Max air temperature after setting,C,21.5,
Ne17,"Bardiya, Nepal",2017,2017-11-04,8:45:01,Weather Station,Max air temperature after setting,C,22.5,
Ne17,"Bardiya, Nepal",2017,2017-11-05,8:45:01,Weather Station,Max air temperature after setting,C,23.5,
Ne17,"Bardiya, Nepal",2017,2017-11-06,8:45:01,Weather Station,Max air temperature after setting,C,22.4,
Ne17,"Bardiya, Nepal",2017,2017-11-07,8:45:01,Weather Station,Max air temperature after setting,C,19.4,
Ne17,"Bardiya, Nepal",2017,2017-11-08,8:45:01,Weather Station,Max air temperature after setting,C,20,
Ne17,"Bardiya, Nepal",2017,2017-11-09,8:45:01,Weather Station,Max air temperature after setting,C,21,
Ne17,"Bardiya, Nepal",2017,2017-11-10,8:45:01,Weather Station,Max air temperature after setting,C,20.4,
Ne17,"Bardiya, Nepal",2017,2017-11-11,8:45:01,Weather Station,Max air temperature after setting,C,22,
Ne17,"Bardiya, Nepal",2017,2017-11-12,8:45:01,Weather Station,Max air temperature after setting,C,17.8,
Ne17,"Bardiya, Nepal",2017,2017-11-13,8:45:01,Weather Station,Max air temperature after setting,C,19,
Ne17,"Bardiya, Nepal",2017,2017-11-14,8:45:01,Weather Station,Max air temperature after setting,C,19.4,
Ne17,"Bardiya, Nepal",2017,2017-11-15,8:45:01,Weather Station,Max air temperature after setting,C,19,
Ne17,"Bardiya, Nepal",2017,2017-11-16,8:45:01,Weather Station,Max air temperature after setting,C,20,
Ne17,"Bardiya, Nepal",2017,2017-11-17,8:45:01,Weather Station,Max air temperature after setting,C,22.4,
Ne17,"Bardiya, Nepal",2017,2017-11-18,8:45:01,Weather Station,Max air temperature after setting,C,21,
Ne17,"Bardiya, Nepal",2017,2017-11-19,8:45:01,Weather Station,Max air temperature after setting,C,18.8,
Ne17,"Bardiya, Nepal",2017,2017-11-20,8:45:01,Weather Station,Max air temperature after setting,C,16.5,
Ne17,"Bardiya, Nepal",2017,2017-11-21,8:45:01,Weather Station,Max air temperature after setting,C,14.4,
Ne17,"Bardiya, Nepal",2017,2017-11-22,8:45:01,Weather Station,Max air temperature after setting,C,13.6,
Ne17,"Bardiya, Nepal",2017,2017-11-23,8:45:01,Weather Station,Max air temperature after setting,C,13.8,
Ne17,"Bardiya, Nepal",2017,2017-11-24,8:45:01,Weather Station,Max air temperature after setting,C,15.4,
Ne17,"Bardiya, Nepal",2017,2017-11-25,8:45:01,Weather Station,Max air temperature after setting,C,16.8,
Ne17,"Bardiya, Nepal",2017,2017-11-26,8:45:01,Weather Station,Max air temperature after setting,C,16,
Ne17,"Bardiya, Nepal",2017,2017-11-27,8:45:01,Weather Station,Max air temperature after setting,C,15.4,
Ne17,"Bardiya, Nepal",2017,2017-11-28,8:45:01,Weather Station,Max air temperature after setting,C,14,
Ne17,"Bardiya, Nepal",2017,2017-11-29,8:45:01,Weather Station,Max air temperature after setting,C,15,
Ne17,"Bardiya, Nepal",2017,2017-11-30,8:45:01,Weather Station,Max air temperature after setting,C,15.8,
Ne17,"Bardiya, Nepal",2017,2017-12-01,8:45:01,Weather Station,Max air temperature after setting,C,14.6,
Ne17,"Bardiya, Nepal",2017,2017-12-02,8:45:01,Weather Station,Max air temperature after setting,C,14.8,
Ne17,"Bardiya, Nepal",2017,2017-12-03,8:45:01,Weather Station,Max air temperature after setting,C,16,
Ne17,"Bardiya, Nepal",2017,2017-12-04,8:45:01,Weather Station,Max air temperature after setting,C,14,
Ne17,"Bardiya, Nepal",2017,2017-12-05,8:45:01,Weather Station,Max air temperature after setting,C,18,
Ne17,"Bardiya, Nepal",2017,2017-12-06,8:45:01,Weather Station,Max air temperature after setting,C,16.8,
Ne17,"Bardiya, Nepal",2017,2017-12-07,8:45:01,Weather Station,Max air temperature after setting,C,18,
Ne17,"Bardiya, Nepal",2017,2017-12-08,8:45:01,Weather Station,Max air temperature after setting,C,15.4,
Ne17,"Bardiya, Nepal",2017,2017-12-09,8:45:01,Weather Station,Max air temperature after setting,C,17.6,
Ne17,"Bardiya, Nepal",2017,2017-12-10,8:45:01,Weather Station,Max air temperature after setting,C,18.8,
Ne17,"Bardiya, Nepal",2017,2017-12-11,8:45:01,Weather Station,Max air temperature after setting,C,17.4,
Ne17,"Bardiya, Nepal",2017,2017-12-12,8:45:01,Weather Station,Max air temperature after setting,C,16.4,
Ne17,"Bardiya, Nepal",2017,2017-12-13,8:45:01,Weather Station,Max air temperature after setting,C,15.6,
Ne17,"Bardiya, Nepal",2017,2017-12-14,8:45:01,Weather Station,Max air temperature after setting,C,15,
Ne17,"Bardiya, Nepal",2017,2017-12-15,8:45:01,Weather Station,Max air temperature after setting,C,13,
Ne17,"Bardiya, Nepal",2017,2017-12-16,8:45:01,Weather Station,Max air temperature after setting,C,11.8,
Ne17,"Bardiya, Nepal",2017,2017-12-17,8:45:01,Weather Station,Max air temperature after setting,C,10,
Ne17,"Bardiya, Nepal",2017,2017-12-18,8:45:01,Weather Station,Max air temperature after setting,C,9.4,
Ne17,"Bardiya, Nepal",2017,2017-12-19,8:45:01,Weather Station,Max air temperature after setting,C,13.5,
